order_id,customer_id,order_date,status,shipping_city,shipping_state,total_amount,first_name,last_name,email,phone,age,gender,city,state,income_level,join_date,is_active,is_outlier
102987,14850,2023-04-26,delivered,Phagwara,Maharashtra,460281.64,Miraan,Suri,obahl@example.net,1124386201,40,Male,Phagwara,Maharashtra,Low,2024-07-18,True,True
102997,2604,2024-08-13,delivered,Siliguri,Uttar Pradesh,337723.53,Indranil,Zachariah,anayagolla@example.org,3973175252,42,Female,Siliguri,Uttar Pradesh,High,2023-03-10,True,True
103060,10710,2024-01-11,completed,Jamnagar,Telangana,332970.59,Kismat,Chauhan,yashvikhurana@example.com,911572929413,57,Female,Jamnagar,Telangana,Medium,2023-05-18,True,True
103073,2769,2022-12-31,completed,Buxar,Uttar Pradesh,335527.67,Aaina,Anne,samar74@example.org,918459587695,32,Female,Buxar,Uttar Pradesh,Low,2022-05-27,False,True
103099,12375,2024-07-06,completed,Bongaigaon,Uttar Pradesh,391674.99,Alia,Bhat,solankiehsaan@example.com,1981816523,18,Male,Bongaigaon,Uttar Pradesh,High,2024-06-19,True,True
103192,9143,2022-11-28,cancelled,Davanagere,Madhya Pradesh,446470.64,Jayesh,Zachariah,gsur@example.com,5903288683,41,Male,Davanagere,Madhya Pradesh,Medium,2024-10-03,True,True
103195,7274,2024-01-21,completed,Thiruvananthapuram,Uttar Pradesh,618860.1,Rati,Bava,myra71@example.net,1479453431,28,Female,Thiruvananthapuram,Uttar Pradesh,High,2022-01-26,True,True
103211,9717,2024-06-03,delivered,Pondicherry,West Bengal,446018.02,Aniruddh,Dubey,rajagopalankimaya@example.org,9453187326,25,Female,Pondicherry,West Bengal,Low,2022-12-30,True,True
103320,4202,2022-12-29,shipped,Guwahati,Delhi,353124.3,Prerak,Divan,balanshalv@example.com,9798431522,18,Male,Guwahati,Delhi,High,2022-06-21,True,True
103337,11910,2024-04-09,completed,Kadapa,Rajasthan,427401.49,Vritika,Shetty,ranbir84@example.net,6584150218,51,Female,Kadapa,Rajasthan,Low,2024-05-02,True,True
103353,9100,2023-06-16,shipped,Mangalore,Delhi,767209.78,Nitara,Chana,hridaan08@example.com,1027266192,44,Female,Mangalore,Delhi,Medium,2024-05-20,True,True
103437,6707,2024-09-30,shipped,Ambarnath,Tamil Nadu,464470.92,Veer,Comar,bailmadhup@example.org,910339970351,26,Male,Ambarnath,Tamil Nadu,Low,2024-01-24,True,True
103456,2243,2023-08-31,pending,Nanded,Rajasthan,489002.16,Vidur,Mann,tmalhotra@example.net,9896319630,34,Female,Nanded,Rajasthan,Medium,2024-02-08,True,True
103552,18225,2023-02-04,shipped,Parbhani,Bihar,490652.51,Zeeshan,Bassi,aarna89@example.org,297821327,23,Female,Parbhani,Bihar,High,2024-05-30,True,True
103571,4600,2024-12-07,completed,Amravati,Maharashtra,386822.88,Anaya,Tara,qyohannan@example.net,915932561837,34,Female,Amravati,Maharashtra,Low,2023-06-17,True,True
103612,2590,2022-01-09,delivered,Phusro,Uttar Pradesh,630264.4,Anahi,Deshmukh,ethaker@example.org,919830878847,18,Male,Phusro,Uttar Pradesh,Medium,2024-04-17,False,True
103648,5434,2023-01-31,completed,Motihari,Maharashtra,597349.79,Ahana ,Swamy,ayesha14@example.net,915120045158,48,Male,Motihari,Maharashtra,High,2023-04-26,True,True
103649,9326,2022-11-18,shipped,Thoothukudi,Uttar Pradesh,384534.38,Kismat,Lala,bhaminiranganathan@example.com,913787562479,24,Male,Thoothukudi,Uttar Pradesh,Low,2024-09-28,True,True
103693,7266,2023-10-14,completed,Sultan Pur Majra,Telangana,384009.44,Veer,Vohra,adeol@example.org,912877056452,27,Male,Sultan Pur Majra,Telangana,Medium,2024-04-02,True,True
103737,1313,2024-10-15,completed,Chandrapur,Maharashtra,639658.31,Kavya,Reddy,doctormiraan@example.net,918779724792,29,Male,Chandrapur,Maharashtra,Low,2022-07-23,True,True
103761,14802,2024-01-19,completed,Ahmednagar,Karnataka,335232.49,Amani,Buch,bassimanikya@example.com,6046168094,40,Female,Ahmednagar,Karnataka,Low,2022-11-10,True,True
103764,14183,2023-02-06,completed,Jehanabad,Maharashtra,384594.36,Madhup,Batra,rautarini@example.net,4350610625,27,Female,Jehanabad,Maharashtra,Low,2023-08-07,False,True
103772,11516,2023-08-19,completed,Ambattur,West Bengal,567085.19,Suhana,Date,prisha66@example.net,918005830715,39,Female,Ambattur,West Bengal,High,2023-10-14,True,True
103774,8541,2023-08-08,completed,Barasat,West Bengal,473514.87,Zeeshan,Barman,fsem@example.net,2982004970,38,Female,Barasat,West Bengal,Medium,2022-01-13,True,True
103920,4433,2022-05-01,completed,Nangloi Jat,Maharashtra,436967.45,Charvi,Dara,dsodhi@example.net,916316295810,50,Male,Nangloi Jat,Maharashtra,Premium,2022-06-23,True,True
104009,18496,2023-07-10,completed,Ratlam,Kerala,443056.15,Miraan,Shroff,dassaaryahi@example.com,915235233395,38,Male,Ratlam,Kerala,High,2024-03-09,True,True
104028,16959,2023-07-08,completed,Mumbai,Uttar Pradesh,473600.42,Ivana,Sule,sankarandarshit@example.net,4875945916,50,Male,Mumbai,Uttar Pradesh,High,2024-04-02,True,True
104066,5146,2023-01-19,pending,Bokaro,Uttar Pradesh,495088.08,Trisha,Taneja,mahalriya@example.com,5448634871,18,Male,Bokaro,Uttar Pradesh,Low,2024-07-10,True,True
104122,15819,2022-04-14,completed,Haldia,Tamil Nadu,551987.38,Yakshit,Chawla,doshiuthkarsh@example.net,4966022028,25,Male,Haldia,Tamil Nadu,High,2024-03-03,True,True
104145,2567,2022-03-18,completed,Anantapuram,Uttar Pradesh,468358.95,Nishith,Bali,qravi@example.org,912826585970,64,Female,Anantapuram,Uttar Pradesh,High,2024-03-12,True,True
104192,4815,2024-11-12,processing,Aurangabad,Maharashtra,536631.25,Gatik,Garde,chadhahridaan@example.org,9518589768,51,Male,Aurangabad,Maharashtra,Medium,2023-08-14,True,True
104247,3311,2024-05-15,completed,Katihar,Rajasthan,624457.48,Rasha,Thakkar,solankipurab@example.net,941477168,45,Male,Katihar,Rajasthan,Low,2024-10-31,True,True
104252,15849,2023-02-10,completed,Begusarai,Maharashtra,455696.19,Manikya,Devan,wthakkar@example.net,1115199131,21,Male,Begusarai,Maharashtra,High,2024-05-19,True,True
104273,14434,2024-07-04,delivered,Narasaraopet,Kerala,379663.97,Akarsh,Gade,daramisha@example.net,829543261,45,Male,Narasaraopet,Kerala,High,2024-11-24,True,True
104291,14457,2023-12-05,completed,Nandyal,West Bengal,323409.84,Faiyaz,Varghese,darshitvasa@example.org,3593878300,53,Female,Nandyal,West Bengal,Medium,2024-10-19,True,True
104306,16474,2024-12-01,shipped,Ludhiana,Gujarat,444614.25,Saksham,De,kulkarnijayant@example.net,3140874773,39,Male,Ludhiana,Gujarat,Low,2022-04-18,True,True
104366,46,2022-11-02,processing,Bahraich,Maharashtra,372151.61,Piya,Dada,vedika93@example.com,918324210249,48,Male,Bahraich,Maharashtra,Low,2022-07-13,True,True
104433,17630,2022-11-08,completed,Arrah,Bihar,571840.16,Lagan,Shan,butalaindrans@example.net,913643615949,41,Male,Arrah,Bihar,Medium,2023-07-15,True,True
104444,2038,2023-11-16,completed,Kochi,Gujarat,354022.83,Heer,Wable,aarna22@example.com,919260261186,18,Male,Kochi,Gujarat,Medium,2022-02-10,True,True
104447,19474,2022-04-04,completed,Srikakulam,Karnataka,380089.83,Aarna,Jayaraman,umang10@example.org,656813481,27,Male,Srikakulam,Karnataka,Medium,2023-12-21,True,True
104488,3464,2023-12-03,completed,Bhatpara,Bihar,534700.39,Zaina,Dara,arnav96@example.net,910876848655,32,Female,Bhatpara,Bihar,High,2022-09-10,True,True
104494,2643,2024-05-28,pending,Jammu,Rajasthan,388114.71,Nishith,Chander,kganguly@example.org,1980528390,38,Male,Jammu,Rajasthan,Medium,2022-01-24,True,True
104564,15615,2023-06-08,completed,Sikar,West Bengal,438566.85,Jayesh,Butala,gokul58@example.com,918232078962,25,Male,Sikar,West Bengal,Medium,2022-03-07,True,True
104596,721,2023-04-09,completed,Dhanbad,Bihar,371808.99,Siya,Dora,biyer@example.org,4161394498,33,Male,Dhanbad,Bihar,High,2023-08-05,True,True
104624,3504,2024-11-14,completed,Etawah,Telangana,360349.59,Aradhya,Issac,luthrasaanvi@example.com,8412123496,29,Female,Etawah,Telangana,Medium,2024-07-24,True,True
104631,18153,2024-08-07,completed,Guwahati,Tamil Nadu,356658.93,Siya,Bansal,mtaneja@example.com,911337327180,22,Male,Guwahati,Tamil Nadu,Low,2022-12-04,True,True
104643,7962,2023-04-20,completed,Silchar,Uttar Pradesh,325370.64,Aaina,Gola,hridaan52@example.net,8202186309,42,Male,Silchar,Uttar Pradesh,Low,2023-07-13,True,True
104648,18079,2022-10-13,completed,Bikaner,Bihar,723234.52,Eshani,Bail,siya64@example.com,919786474141,49,Male,Bikaner,Bihar,Medium,2024-04-12,True,True
104736,1254,2023-06-14,completed,Motihari,Uttar Pradesh,475011.99,Chirag,Chacko,shanayaseth@example.com,2055033000,44,Female,Motihari,Uttar Pradesh,High,2024-03-17,True,True
104784,8924,2023-01-11,completed,Asansol,Delhi,344563.65,Parinaaz,Madan,sankaranhrishita@example.com,7266245678,50,Female,Asansol,Delhi,Low,2022-10-13,True,True
104788,18696,2023-08-20,completed,Gandhidham,Uttar Pradesh,332288.61,Dhanush,Dada,wcontractor@example.net,4870413914,18,Female,Gandhidham,Uttar Pradesh,Medium,2024-08-24,True,True
104844,3798,2024-03-08,completed,Mathura,Kerala,362386.51,Taimur,Basu,zara62@example.net,910088887641,50,Male,Mathura,Kerala,Medium,2023-12-13,True,True
104919,7222,2023-11-02,completed,Khandwa,Rajasthan,509037.83,Drishya,Anand,jivin72@example.org,914223616,37,Female,Khandwa,Rajasthan,Medium,2023-03-11,True,True
104940,18184,2023-07-12,shipped,Nashik,Maharashtra,561149.53,Adah,Dugar,agarwalayesha@example.net,7602582376,28,Female,Nashik,Maharashtra,Low,2024-04-03,True,True
104943,8217,2023-11-04,completed,Thiruvananthapuram,Punjab,328320.61,Ehsaan,Rajagopal,nishithsawhney@example.org,9299793374,39,Female,Thiruvananthapuram,Punjab,Low,2024-10-14,False,True
104976,2156,2023-10-25,completed,Gangtok,Uttar Pradesh,496082.24,Anika,Chowdhury,samarth48@example.org,7126661539,38,Male,Gangtok,Uttar Pradesh,Medium,2022-07-18,True,True
104983,1436,2024-02-05,completed,New Delhi,Bihar,352321.12,Ivana,Walla,zeeshangulati@example.com,1966661025,27,Female,New Delhi,Bihar,Premium,2023-03-08,True,True
104989,17647,2022-12-28,completed,Jaipur,Uttar Pradesh,384221.73,Eshani,Subramanian,sarakashyap@example.org,6000137911,42,Female,Jaipur,Uttar Pradesh,Medium,2024-01-21,True,True
105035,5972,2024-02-01,completed,Singrauli,Tamil Nadu,441676.36,Khushi,Balan,mmaster@example.net,6906828700,36,Female,Singrauli,Tamil Nadu,Low,2022-09-27,True,True
105051,3270,2023-12-20,completed,Bhilai,Bihar,369295.53,Shlok,Devi,keerbhamini@example.com,7866100005,26,Female,Bhilai,Bihar,Low,2024-04-02,True,True
105074,4544,2022-10-19,completed,Bidhannagar,Karnataka,478029.33,Ehsaan,Ramachandran,kapursaira@example.org,4883403906,32,Female,Bidhannagar,Karnataka,Medium,2024-10-16,True,True
105095,13054,2022-08-23,pending,Allahabad,Uttar Pradesh,526334.93,Aayush,Vora,ranakhushi@example.org,120537511,25,Male,Allahabad,Uttar Pradesh,Low,2024-10-25,True,True
105098,3949,2022-06-20,completed,Surendranagar Dudhrej,Telangana,340548.54,Saira,Bhargava,sara45@example.net,916433982883,52,Male,Surendranagar Dudhrej,Telangana,Medium,2022-01-03,True,True
105117,8969,2023-01-26,completed,Panihati,Madhya Pradesh,325161.94,Lavanya,Suri,indrans99@example.org,9449951649,18,Female,Panihati,Madhya Pradesh,Low,2023-08-03,True,True
105161,19156,2023-09-26,completed,Machilipatnam,Bihar,594125.32,Divij,Goda,eshanirastogi@example.net,807512008,31,Male,Machilipatnam,Bihar,Medium,2022-08-14,True,True
105169,2012,2022-02-05,pending,Darbhanga,Bihar,342978.03,Tiya,Sani,tarakota@example.net,6379581877,18,Male,Darbhanga,Bihar,Low,2024-08-04,True,True
105265,6631,2022-01-16,completed,Bareilly,Madhya Pradesh,425358.72,Hazel,Issac,drishyashanker@example.org,8852496721,18,Female,Bareilly,Madhya Pradesh,Medium,2022-11-12,True,True
105294,16908,2023-08-06,delivered,Tezpur,Uttar Pradesh,421556.53,Kavya,Srinivasan,ebahri@example.com,9652382373,39,Male,Tezpur,Uttar Pradesh,High,2024-03-11,True,True
105368,8618,2022-11-20,completed,Davanagere,West Bengal,360684.16,Baiju,Bala,hbehl@example.com,6954840251,47,Female,Davanagere,West Bengal,Medium,2024-04-15,True,True
105489,2623,2023-04-07,completed,Kolkata,Rajasthan,362377.59,Mamooty,Issac,indranschatterjee@example.net,137020981,22,Male,Kolkata,Rajasthan,High,2022-04-27,True,True
105553,7361,2022-11-14,completed,Gopalpur,Karnataka,600659.76,Jivika,Deshpande,kismat14@example.org,3633778533,45,Male,Gopalpur,Karnataka,Low,2022-10-21,True,True
105613,3456,2022-03-03,processing,Hajipur,Bihar,376785.29,Nishith,Toor,bobaldivyansh@example.org,914687975210,30,Male,Hajipur,Bihar,Low,2023-03-18,True,True
105663,5135,2023-10-25,completed,Guwahati,Kerala,330720.41,Samiha,Dara,gargmadhav@example.org,915963604024,48,Female,Guwahati,Kerala,High,2024-01-19,True,True
105721,16044,2023-02-26,pending,Delhi,Maharashtra,628317.6,Arhaan,Chowdhury,kismat95@example.com,911861246407,49,Female,Delhi,Maharashtra,High,2022-01-01,True,True
105796,18243,2022-12-15,completed,Kurnool,Telangana,446894.63,Samar,Raju,dharmajanbali@example.net,1414934257,26,Female,Kurnool,Telangana,Medium,2023-11-24,True,True
105803,16315,2024-07-20,completed,Indore,Maharashtra,442441.4,Renee,Jani,shamiksaini@example.com,6919141196,46,Male,Indore,Maharashtra,Low,2022-10-18,True,True
105806,1377,2023-06-10,pending,Thrissur,Tamil Nadu,341928.93,Vivaan,Dar,athakkar@example.com,912816409891,37,Female,Thrissur,Tamil Nadu,Low,2024-06-30,True,True
105842,5468,2022-08-05,completed,Mumbai,Uttar Pradesh,357887.96,Ehsaan,Khurana,nehmatdevi@example.net,4221991431,33,Female,Mumbai,Uttar Pradesh,Low,2024-11-13,True,True
105843,19321,2022-01-12,delivered,Aligarh,Maharashtra,461646.67,Vidur,Karpe,tanejadamini@example.org,911105729129,51,Male,Aligarh,Maharashtra,Low,2024-09-19,True,True
105844,9439,2023-01-29,completed,Durgapur,Uttar Pradesh,445584.64,Hiran,Kala,mannat25@example.net,5034528509,30,Male,Durgapur,Uttar Pradesh,Low,2024-02-14,True,True
105908,14679,2022-09-08,shipped,Ozhukarai,Bihar,435898.88,Farhan,Badami,trishabarad@example.net,917018288776,29,Female,Ozhukarai,Bihar,Low,2023-10-11,True,True
105928,11824,2023-11-12,pending,Darbhanga,Madhya Pradesh,635271.68,Ahana ,Deo,lagan68@example.com,916206020460,18,Male,Darbhanga,Madhya Pradesh,High,2022-01-03,True,True
105940,6031,2023-05-18,shipped,Nashik,Maharashtra,367164.06,Ishita,Maharaj,mvarkey@example.com,6113014444,45,Female,Nashik,Maharashtra,Low,2023-04-22,True,True
105946,17253,2022-06-22,pending,Phusro,Bihar,374229.26,Ivan,Kar,uppalamani@example.com,915235621423,22,Male,Phusro,Bihar,Medium,2024-01-18,True,True
105949,1730,2022-03-26,completed,Coimbatore,Tamil Nadu,711532.9,Dhruv,Bhatti,mehul80@example.com,1913505349,41,Male,Coimbatore,Tamil Nadu,Medium,2024-08-15,True,True
105965,6546,2024-05-04,completed,Moradabad,Uttar Pradesh,360993.8,Hridaan,Sachdeva,advikatata@example.net,4683189712,24,Female,Moradabad,Uttar Pradesh,High,2023-09-03,True,True
106064,10275,2022-10-24,cancelled,Uluberia,Maharashtra,334955.28,Ehsaan,Mani,schandran@example.org,831223304,36,Male,Uluberia,Maharashtra,Medium,2023-12-18,True,True
106096,11714,2024-05-19,completed,Farrukhabad,Uttar Pradesh,395076.59,Ivan,Sura,samihaborra@example.com,3951275902,30,Male,Farrukhabad,Uttar Pradesh,Low,2022-07-07,False,True
106198,14595,2022-05-30,processing,Burhanpur,Bihar,325467.06,Sara,Kota,amanithakur@example.com,918621996743,20,Female,Burhanpur,Bihar,Low,2022-03-16,True,True
106219,6939,2022-02-11,processing,Muzaffarpur,Punjab,537593.58,Shanaya,Jaggi,ranganathanemir@example.com,3099654317,18,Male,Muzaffarpur,Punjab,Medium,2024-12-26,True,True
106257,16808,2024-10-12,completed,Bhind,Tamil Nadu,345304.5,Emir,Goda,yashvi62@example.com,1643286238,40,Female,Bhind,Tamil Nadu,High,2022-12-08,True,True
106347,8591,2023-07-29,processing,Mathura,Karnataka,372236.81,Rasha,Behl,aniruddh65@example.org,911774737327,47,Female,Mathura,Karnataka,Low,2022-08-08,True,True
106439,3998,2024-03-13,completed,Malda,Uttar Pradesh,419920.02,Ryan,Bajaj,raunak64@example.net,5901752400,66,Female,Malda,Uttar Pradesh,High,2023-07-23,True,True
106586,4108,2022-03-28,completed,Faridabad,Punjab,324904.21,Myra,Bhatti,bathtaimur@example.org,916155427714,18,Female,Faridabad,Punjab,Low,2023-04-30,True,True
106614,17020,2024-10-07,completed,Noida,Gujarat,418518.03,Eshani,Comar,dvig@example.org,914265617453,18,Female,Noida,Gujarat,Low,2023-06-21,True,True
106715,15523,2022-08-31,shipped,Chennai,West Bengal,438913.81,Aaryahi,Bhagat,hkhare@example.org,8361644630,36,Male,Chennai,West Bengal,Medium,2024-12-19,False,True
106718,13201,2023-02-26,processing,Parbhani,Uttar Pradesh,326342.64,Pranay,Kalita,keerbiju@example.net,1858736283,29,Female,Parbhani,Uttar Pradesh,Low,2024-03-04,True,True
106759,6393,2023-11-27,completed,Sultan Pur Majra,Gujarat,577046.71,Stuvan,Hora,hdugar@example.net,247232388,21,Female,Sultan Pur Majra,Gujarat,Low,2023-10-19,False,True
106811,5291,2024-10-28,completed,Bihar Sharif,Gujarat,394843.54,Jayesh,Sibal,duttsana@example.com,8037217887,37,Male,Bihar Sharif,Gujarat,High,2022-04-30,True,True
106849,5370,2023-03-27,completed,Etawah,Maharashtra,356289.55,Oorja,Vasa,santindrans@example.org,5157202419,45,Female,Etawah,Maharashtra,Medium,2022-11-30,True,True
106856,17496,2024-02-05,cancelled,Amravati,Uttar Pradesh,351469.8,Trisha,Kadakia,rati47@example.org,7519069834,43,Female,Amravati,Uttar Pradesh,Medium,2022-04-01,True,True
106872,8004,2023-04-17,completed,Siwan,Gujarat,527717.42,Raghav,Raman,dkalla@example.org,912757431000,46,Female,Siwan,Gujarat,Medium,2024-03-24,True,True
106974,19174,2024-08-18,completed,Karawal Nagar,West Bengal,401545.57,Jayan,Bora,ayeshahora@example.org,6617587360,51,Male,Karawal Nagar,West Bengal,Low,2022-11-29,True,True
106975,10260,2022-10-10,completed,Imphal,Uttar Pradesh,589291.48,Aaryahi,Sarin,mandindranil@example.org,1095139766,32,Female,Imphal,Uttar Pradesh,High,2022-08-21,True,True
106999,3149,2024-05-06,delivered,Bhilwara,Punjab,491323.87,Zara,Kari,ivanchauhan@example.com,916950432605,25,Male,Bhilwara,Punjab,Low,2023-12-23,True,True
107032,10669,2024-08-20,completed,Jammu,Rajasthan,371675.3,Arhaan,Dutt,xkanda@example.com,912132068217,42,Male,Jammu,Rajasthan,Low,2023-09-10,True,True
107065,462,2024-09-17,cancelled,Ratlam,West Bengal,409092.28,Samarth,Dayal,hthaker@example.org,913993788614,54,Male,Ratlam,West Bengal,Medium,2023-12-24,True,True
107067,1346,2023-11-03,completed,Bettiah,Maharashtra,418975.56,Aaina,Madan,kakarkiara@example.net,919612766208,37,Female,Bettiah,Maharashtra,Medium,2022-07-27,True,True
107084,16632,2023-11-07,completed,Nangloi Jat,Karnataka,392371.97,Jayesh,Kulkarni,amblevritika@example.com,5875934847,44,Female,Nangloi Jat,Karnataka,High,2022-02-13,True,True
107167,1100,2022-03-22,completed,Mango,Karnataka,401537.16,Faiyaz,Ganguly,sairachand@example.com,9479507407,36,Male,Mango,Karnataka,Low,2024-12-29,True,True
107267,17940,2022-06-10,processing,Durg,Bihar,380570.9,Baiju,Saran,bhaminiedwin@example.com,9830845896,28,Male,Durg,Bihar,Low,2024-01-05,True,True
107275,13964,2023-03-12,pending,Rewa,Rajasthan,534680.03,Bhavin,Tiwari,advik99@example.org,7945709047,42,Male,Rewa,Rajasthan,Low,2022-05-15,True,True
107378,5945,2024-10-14,completed,Amritsar,Gujarat,360349.59,Nishith,Sundaram,sampathkrish@example.com,994567268,33,Female,Amritsar,Gujarat,Low,2024-12-08,True,True
107407,15448,2023-02-17,processing,Kottayam,Uttar Pradesh,366426.62,Nishith,Subramaniam,ritvikmallick@example.net,919573868822,63,Male,Kottayam,Uttar Pradesh,Low,2024-11-03,True,True
107424,3220,2024-04-12,completed,Mumbai,Madhya Pradesh,596346.82,Abram,Dey,bajwanishith@example.com,5849014056,53,Male,Mumbai,Madhya Pradesh,Medium,2022-08-18,True,True
107453,18636,2022-11-18,completed,Tiruvottiyur,Uttar Pradesh,434568.32,Renee,Bir,badal20@example.net,3133199715,33,Male,Tiruvottiyur,Uttar Pradesh,Low,2023-05-07,True,True
107533,3298,2024-08-04,processing,Jalgaon,Gujarat,532053.62,Fateh,Kata,aggarwalpriyansh@example.com,9992071898,18,Male,Jalgaon,Gujarat,Low,2022-09-25,True,True
107583,721,2023-07-03,completed,Dhanbad,Bihar,429425.48,Siya,Dora,biyer@example.org,4161394498,33,Male,Dhanbad,Bihar,High,2023-08-05,True,True
107590,9016,2023-02-16,completed,Panihati,Rajasthan,331172.71,Azad,Gour,chandaeshani@example.com,7748461599,51,Female,Panihati,Rajasthan,Medium,2023-04-21,True,True
107821,11750,2024-07-11,pending,Rajkot,West Bengal,357656.93,Raghav,Sathe,rbanik@example.com,9529215597,33,Female,Rajkot,West Bengal,Low,2023-01-09,True,True
107910,15621,2024-04-20,completed,Arrah,Uttar Pradesh,330046.39,Aarush,Mand,royhunar@example.net,913144528814,26,Male,Arrah,Uttar Pradesh,Premium,2024-11-29,True,True
107934,14110,2024-04-01,completed,Jhansi,Punjab,408882.45,Elakshi,Mani,yasminswaminathan@example.net,9053227234,36,Female,Jhansi,Punjab,Low,2023-09-08,True,True
107938,8191,2022-12-04,completed,Pimpri-Chinchwad,Uttar Pradesh,492382.53,Adira,Dhawan,taradyal@example.com,7360135836,45,Male,Pimpri-Chinchwad,Uttar Pradesh,Low,2023-09-28,True,True
107973,11215,2022-03-19,shipped,Howrah,Gujarat,329482.3,Shalv,Vora,kashvi98@example.net,5850592718,40,Male,Howrah,Gujarat,High,2023-05-30,True,True
107988,6801,2023-08-30,completed,Amritsar,Gujarat,370173.05,Aaryahi,Cherian,anaya26@example.org,561418923,19,Female,Amritsar,Gujarat,Medium,2024-09-06,True,True
108003,11998,2022-12-17,delivered,Cuttack,Bihar,384403.79,Aaryahi,Butala,dhillontushar@example.org,915989715683,29,Female,Cuttack,Bihar,Low,2023-01-16,False,True
108013,15843,2024-01-23,completed,Avadi,Gujarat,360349.59,Ehsaan,Koshy,shlok76@example.net,9707932128,18,Female,Avadi,Gujarat,Low,2024-06-23,True,True
108068,4037,2024-10-05,delivered,Dehri,Bihar,535305.01,Hansh,Iyer,ojas73@example.com,914214152387,34,Male,Dehri,Bihar,Medium,2024-02-05,True,True
108122,10154,2023-12-18,completed,Dindigul,Uttar Pradesh,440268.3,Kismat,Sachar,jtoor@example.com,914575174671,34,Female,Dindigul,Uttar Pradesh,Low,2024-03-04,True,True
108142,17929,2024-03-19,completed,Srinagar,Uttar Pradesh,351484.4,Shlok,Thakkar,jainaaina@example.net,7777559552,36,Male,Srinagar,Uttar Pradesh,Low,2024-06-23,True,True
108154,17315,2022-03-28,completed,Bhind,Bihar,653137.51,Ivan,Srinivas,eva35@example.net,1886946294,33,Male,Bhind,Bihar,High,2022-07-18,True,True
108200,1211,2024-12-20,completed,Arrah,Punjab,376708.34,Ivana,Dyal,ishita52@example.org,4252516185,18,Male,Arrah,Punjab,Low,2024-08-13,True,True
108282,551,2022-03-29,completed,Bidar,Uttar Pradesh,639996.29,Heer,Tak,emir77@example.org,915605313402,43,Male,Bidar,Uttar Pradesh,High,2023-05-30,True,True
108329,17397,2024-12-10,processing,Ongole,Uttar Pradesh,507682.62,Shalv,Kapadia,comardharmajan@example.org,7436880611,20,Male,Ongole,Uttar Pradesh,Low,2024-02-08,True,True
108335,3190,2022-10-19,completed,Orai,West Bengal,379944.52,Sumer,Kakar,johalseher@example.org,918495260682,43,Male,Orai,West Bengal,High,2023-12-14,False,True
108344,10672,2023-10-25,completed,Nashik,Karnataka,497540.25,Tejas,Sule,raghavtaneja@example.net,911916021507,27,Female,Nashik,Karnataka,Low,2024-01-02,True,True
108371,2955,2023-09-06,delivered,Anantapuram,Uttar Pradesh,337067.92,Samarth,Bhatnagar,anyakrishnan@example.org,9049757456,19,Male,Anantapuram,Uttar Pradesh,Medium,2022-07-31,True,True
108423,17992,2024-12-08,completed,Raiganj,Telangana,338891.75,Sumer,Sarin,shenoyrohan@example.org,877374767,18,Male,Raiganj,Telangana,Low,2024-02-18,True,True
108447,1871,2024-03-04,completed,Katni,Madhya Pradesh,618860.1,Nakul,Sen,vardaniyabuch@example.org,914495607148,41,Female,Katni,Madhya Pradesh,Low,2023-06-20,True,True
108455,12653,2023-05-17,completed,Nadiad,Maharashtra,636466.35,Renee,Sanghvi,mehulrao@example.net,6976104920,30,Female,Nadiad,Maharashtra,Low,2022-11-06,True,True
108484,19493,2023-05-08,completed,Aligarh,Bihar,677788.14,Khushi,Bawa,yakshitsha@example.org,7239578282,21,Female,Aligarh,Bihar,High,2022-03-15,True,True
108496,16508,2024-05-04,processing,Patna,Uttar Pradesh,337243.4,Aaryahi,Chaudhari,jkorpal@example.org,4437780594,38,Male,Patna,Uttar Pradesh,High,2024-10-22,True,True
108511,17487,2023-05-07,delivered,Nagpur,Madhya Pradesh,626546.4,Samaira,Mandal,santhrishita@example.net,5592392151,38,Male,Nagpur,Madhya Pradesh,Premium,2024-08-11,True,True
108640,1158,2024-02-19,cancelled,Aurangabad,Maharashtra,352330.49,Damini,Kade,lavanyasengupta@example.com,3988941321,50,Male,Aurangabad,Maharashtra,Low,2023-11-24,True,True
108658,7352,2024-06-01,completed,Nandyal,Uttar Pradesh,419197.53,Kabir,Yohannan,rmagar@example.net,2507250849,18,Female,Nandyal,Uttar Pradesh,Medium,2022-05-28,True,True
108660,3999,2023-04-04,completed,Saharsa,Uttar Pradesh,356349.09,Taran,Arora,kiara35@example.com,1412770153,47,Male,Saharsa,Uttar Pradesh,Low,2024-02-08,True,True
108677,8526,2024-12-25,completed,Bangalore,Maharashtra,383451.39,Samarth,Swaminathan,regevritika@example.com,4971618368,31,Female,Bangalore,Maharashtra,Medium,2022-12-06,True,True
108729,19961,2022-02-01,completed,Madanapalle,Uttar Pradesh,450081.27,Urvi,Kala,gatik90@example.org,911178926799,25,Female,Madanapalle,Uttar Pradesh,High,2023-03-23,True,True
108753,17818,2023-04-07,completed,Tiruchirappalli,Uttar Pradesh,333599.76,Dishani,Banik,vkar@example.net,916190768226,43,Female,Tiruchirappalli,Uttar Pradesh,Medium,2022-09-04,True,True
108862,8798,2024-11-14,completed,Narasaraopet,Tamil Nadu,440693.71,Ehsaan,Agarwal,akarshchanda@example.org,917858507863,31,Female,Narasaraopet,Tamil Nadu,Medium,2023-09-14,True,True
